"","year","animal_type","outcome","state_territory","count"
"1207",2004,"Cats","Other","VIC",35
"1208",2004,"Cats","Other","WA",0
"1209",2004,"Horses","Reclaimed","ACT",1
"1210",2004,"Horses","Reclaimed","NSW",3
"1211",2004,"Horses","Reclaimed","NT",0
"1212",2004,"Horses","Reclaimed","QLD",0
"1213",2004,"Horses","Reclaimed","SA",0
"1214",2004,"Horses","Reclaimed","TAS",2
"1215",2004,"Horses","Reclaimed","VIC",4
"1216",2004,"Horses","Reclaimed","WA",0
"1217",2004,"Horses","Rehomed","ACT",1
"1218",2004,"Horses","Rehomed","NSW",4
"1219",2004,"Horses","Rehomed","NT",0
"1220",2004,"Horses","Rehomed","QLD",5
"1221",2004,"Horses","Rehomed","SA",1
"1222",2004,"Horses","Rehomed","TAS",1
"1223",2004,"Horses","Rehomed","VIC",0
"1224",2004,"Horses","Rehomed","WA",10
"1225",2004,"Horses","In Stock","ACT",2
"1226",2004,"Horses","In Stock","NSW",4
"1227",2004,"Horses","In Stock","NT",0
"1228",2004,"Horses","In Stock","QLD",0
"1229",2004,"Horses","In Stock","SA",2
"1230",2004,"Horses","In Stock","TAS",0
"1231",2004,"Horses","In Stock","VIC",2
"1232",2004,"Horses","In Stock","WA",1
"1233",2004,"Horses","Transferred","ACT",0
"1234",2004,"Horses","Transferred","NSW",0
"1235",2004,"Horses","Transferred","NT",0
"1236",2004,"Horses","Transferred","QLD",0
"1237",2004,"Horses","Transferred","SA",0
"1238",2004,"Horses","Transferred","TAS",0
"1239",2004,"Horses","Transferred","VIC",1
"1240",2004,"Horses","Transferred","WA",0
"1241",2004,"Horses","Euthanized","ACT",0
"1242",2004,"Horses","Euthanized","NSW",0
"1243",2004,"Horses","Euthanized","NT",0
"1244",2004,"Horses","Euthanized","QLD",1
"1245",2004,"Horses","Euthanized","SA",1
"1246",2004,"Horses","Euthanized","TAS",0
"1247",2004,"Horses","Euthanized","VIC",0
"1248",2004,"Horses","Euthanized","WA",2
"1249",2004,"Horses","Other","ACT",0
"1250",2004,"Horses","Other","NSW",3
"1251",2004,"Horses","Other","NT",0
"1252",2004,"Horses","Other","QLD",2
"1253",2004,"Horses","Other","SA",0
"1254",2004,"Horses","Other","TAS",0
"1255",2004,"Horses","Other","VIC",0
"1256",2004,"Horses","Other","WA",0
"1257",2004,"Livestock","Reclaimed","ACT",1
"1258",2004,"Livestock","Reclaimed","NSW",4
"1259",2004,"Livestock","Reclaimed","NT",0
"1260",2004,"Livestock","Reclaimed","QLD",4
"1261",2004,"Livestock","Reclaimed","SA",6
"1262",2004,"Livestock","Reclaimed","TAS",23
"1263",2004,"Livestock","Reclaimed","VIC",18
"1264",2004,"Livestock","Reclaimed","WA",0
"1265",2004,"Livestock","Rehomed","ACT",55
"1266",2004,"Livestock","Rehomed","NSW",158
"1267",2004,"Livestock","Rehomed","NT",17
"1268",2004,"Livestock","Rehomed","QLD",148
"1269",2004,"Livestock","Rehomed","SA",26
"1270",2004,"Livestock","Rehomed","TAS",89
"1271",2004,"Livestock","Rehomed","VIC",42
"1272",2004,"Livestock","Rehomed","WA",21
"1273",2004,"Livestock","In Stock","ACT",2
"1274",2004,"Livestock","In Stock","NSW",583
"1275",2004,"Livestock","In Stock","NT",4
"1276",2004,"Livestock","In Stock","QLD",51
"1277",2004,"Livestock","In Stock","SA",6
"1278",2004,"Livestock","In Stock","TAS",5
"1279",2004,"Livestock","In Stock","VIC",17
"1280",2004,"Livestock","In Stock","WA",1
"1281",2004,"Livestock","Transferred","ACT",0
"1282",2004,"Livestock","Transferred","NSW",0
"1283",2004,"Livestock","Transferred","NT",0
"1284",2004,"Livestock","Transferred","QLD",0
"1285",2004,"Livestock","Transferred","SA",0
"1286",2004,"Livestock","Transferred","TAS",1
"1287",2004,"Livestock","Transferred","VIC",165
"1288",2004,"Livestock","Transferred","WA",0
"1289",2004,"Livestock","Euthanized","ACT",45
"1290",2004,"Livestock","Euthanized","NSW",228
"1291",2004,"Livestock","Euthanized","NT",2
"1292",2004,"Livestock","Euthanized","QLD",332
"1293",2004,"Livestock","Euthanized","SA",77
"1294",2004,"Livestock","Euthanized","TAS",3
"1295",2004,"Livestock","Euthanized","VIC",119
"1296",2004,"Livestock","Euthanized","WA",2
"1297",2004,"Livestock","Other","ACT",1
"1298",2004,"Livestock","Other","NSW",8
"1299",2004,"Livestock","Other","NT",0
"1300",2004,"Livestock","Other","QLD",237
"1301",2004,"Livestock","Other","SA",0
"1302",2004,"Livestock","Other","TAS",11
"1303",2004,"Livestock","Other","VIC",1
"1304",2004,"Livestock","Other","WA",0
"1305",2004,"Wildlife","Released","ACT",652
"1306",2004,"Wildlife","Released","NSW",33
"1307",2004,"Wildlife","Released","NT",0
"1308",2004,"Wildlife","Released","QLD",233
"1309",2004,"Wildlife","Released","SA",123
"1310",2004,"Wildlife","Released","TAS",20
"1311",2004,"Wildlife","Released","VIC",132
"1312",2004,"Wildlife","Released","WA",0
"1313",2004,"Wildlife","In Stock","ACT",55
"1314",2004,"Wildlife","In Stock","NSW",8
"1315",2004,"Wildlife","In Stock","NT",0
"1316",2004,"Wildlife","In Stock","QLD",29
"1317",2004,"Wildlife","In Stock","SA",0
"1318",2004,"Wildlife","In Stock","TAS",0
"1319",2004,"Wildlife","In Stock","VIC",63
"1320",2004,"Wildlife","In Stock","WA",0
"1321",2004,"Wildlife","Transferred","ACT",9
"1322",2004,"Wildlife","Transferred","NSW",0
"1323",2004,"Wildlife","Transferred","NT",23
"1324",2004,"Wildlife","Transferred","QLD",389
"1325",2004,"Wildlife","Transferred","SA",0
"1326",2004,"Wildlife","Transferred","TAS",149
"1327",2004,"Wildlife","Transferred","VIC",1602
"1328",2004,"Wildlife","Transferred","WA",0
"1329",2004,"Wildlife","Euthanized","ACT",720
"1330",2004,"Wildlife","Euthanized","NSW",174
"1331",2004,"Wildlife","Euthanized","NT",0
"1332",2004,"Wildlife","Euthanized","QLD",2089
"1333",2004,"Wildlife","Euthanized","SA",217
"1334",2004,"Wildlife","Euthanized","TAS",57
"1335",2004,"Wildlife","Euthanized","VIC",1766
"1336",2004,"Wildlife","Euthanized","WA",2
"1337",2004,"Wildlife","Other","ACT",604
"1338",2004,"Wildlife","Other","NSW",41
"1339",2004,"Wildlife","Other","NT",0
"1340",2004,"Wildlife","Other","QLD",349
"1341",2004,"Wildlife","Other","SA",0
"1342",2004,"Wildlife","Other","TAS",14
"1343",2004,"Wildlife","Other","VIC",121
"1344",2004,"Wildlife","Other","WA",0
"1345",2004,"Other Animals","Reclaimed","ACT",15
"1346",2004,"Other Animals","Reclaimed","NSW",12
"1347",2004,"Other Animals","Reclaimed","NT",0
"1348",2004,"Other Animals","Reclaimed","QLD",30
"1349",2004,"Other Animals","Reclaimed","SA",6
"1350",2004,"Other Animals","Reclaimed","TAS",20
"1351",2004,"Other Animals","Reclaimed","VIC",50
"1352",2004,"Other Animals","Reclaimed","WA",1
"1353",2004,"Other Animals","Rehomed","ACT",138
"1354",2004,"Other Animals","Rehomed","NSW",238
"1355",2004,"Other Animals","Rehomed","NT",11
"1356",2004,"Other Animals","Rehomed","QLD",111
"1357",2004,"Other Animals","Rehomed","SA",85
"1358",2004,"Other Animals","Rehomed","TAS",93
"1359",2004,"Other Animals","Rehomed","VIC",312
"1360",2004,"Other Animals","Rehomed","WA",22
"1361",2004,"Other Animals","In Stock","ACT",12
"1362",2004,"Other Animals","In Stock","NSW",233
"1363",2004,"Other Animals","In Stock","NT",2
"1364",2004,"Other Animals","In Stock","QLD",34
"1365",2004,"Other Animals","In Stock","SA",6
"1366",2004,"Other Animals","In Stock","TAS",3
"1367",2004,"Other Animals","In Stock","VIC",29
"1368",2004,"Other Animals","In Stock","WA",1
"1369",2004,"Other Animals","Transferred","ACT",2
"1370",2004,"Other Animals","Transferred","NSW",0
"1371",2004,"Other Animals","Transferred","NT",5
"1372",2004,"Other Animals","Transferred","QLD",0
"1373",2004,"Other Animals","Transferred","SA",0
"1374",2004,"Other Animals","Transferred","TAS",2
"1375",2004,"Other Animals","Transferred","VIC",13
"1376",2004,"Other Animals","Transferred","WA",0
"1377",2004,"Other Animals","Euthanized","ACT",219
"1378",2004,"Other Animals","Euthanized","NSW",1210
"1379",2004,"Other Animals","Euthanized","NT",0
"1380",2004,"Other Animals","Euthanized","QLD",666
"1381",2004,"Other Animals","Euthanized","SA",278
"1382",2004,"Other Animals","Euthanized","TAS",26
"1383",2004,"Other Animals","Euthanized","VIC",495
"1384",2004,"Other Animals","Euthanized","WA",2
"1385",2004,"Other Animals","Other","ACT",13
"1386",2004,"Other Animals","Other","NSW",11
"1387",2004,"Other Animals","Other","NT",0
"1388",2004,"Other Animals","Other","QLD",162
"1389",2004,"Other Animals","Other","SA",0
"1390",2004,"Other Animals","Other","TAS",9
"1391",2004,"Other Animals","Other","VIC",21
"1392",2004,"Other Animals","Other","WA",0
"1393",2005,"Dogs","Reclaimed","ACT",518
"1394",2005,"Dogs","Reclaimed","NSW",7598
"1395",2005,"Dogs","Reclaimed","NT",183
"1396",2005,"Dogs","Reclaimed","QLD",3197
"1397",2005,"Dogs","Reclaimed","SA",2208
"1398",2005,"Dogs","Reclaimed","TAS",635
"1399",2005,"Dogs","Reclaimed","VIC",7126
"1400",2005,"Dogs","Reclaimed","WA",430
"1401",2005,"Dogs","Rehomed","ACT",667
"1402",2005,"Dogs","Rehomed","NSW",5075
"1403",2005,"Dogs","Rehomed","NT",606
"1404",2005,"Dogs","Rehomed","QLD",5323
"1405",2005,"Dogs","Rehomed","SA",552
"1406",2005,"Dogs","Rehomed","TAS",696
"1407",2005,"Dogs","Rehomed","VIC",4508
"1408",2005,"Dogs","Rehomed","WA",772
"1409",2005,"Dogs","In Stock","ACT",57
"1410",2005,"Dogs","In Stock","NSW",657
"1411",2005,"Dogs","In Stock","NT",NA
"1412",2005,"Dogs","In Stock","QLD",456
"1413",2005,"Dogs","In Stock","SA",97
"1414",2005,"Dogs","In Stock","TAS",79
"1415",2005,"Dogs","In Stock","VIC",472
"1416",2005,"Dogs","In Stock","WA",133
"1417",2005,"Dogs","Transferred","ACT",0
"1418",2005,"Dogs","Transferred","NSW",390
"1419",2005,"Dogs","Transferred","NT",NA
"1420",2005,"Dogs","Transferred","QLD",47
"1421",2005,"Dogs","Transferred","SA",451
"1422",2005,"Dogs","Transferred","TAS",127
"1423",2005,"Dogs","Transferred","VIC",0
"1424",2005,"Dogs","Transferred","WA",0
"1425",2005,"Dogs","Euthanized","ACT",188
"1426",2005,"Dogs","Euthanized","NSW",8146
"1427",2005,"Dogs","Euthanized","NT",505
"1428",2005,"Dogs","Euthanized","QLD",6883
"1429",2005,"Dogs","Euthanized","SA",1274
"1430",2005,"Dogs","Euthanized","TAS",344
"1431",2005,"Dogs","Euthanized","VIC",4141
"1432",2005,"Dogs","Euthanized","WA",73
"1433",2005,"Dogs","Other","ACT",5
"1434",2005,"Dogs","Other","NSW",211
"1435",2005,"Dogs","Other","NT",3
"1436",2005,"Dogs","Other","QLD",1403
"1437",2005,"Dogs","Other","SA",NA
"1438",2005,"Dogs","Other","TAS",8
"1439",2005,"Dogs","Other","VIC",100
"1440",2005,"Dogs","Other","WA",0
"1441",2005,"Cats","Reclaimed","ACT",278
"1442",2005,"Cats","Reclaimed","NSW",308
"1443",2005,"Cats","Reclaimed","NT",19
"1444",2005,"Cats","Reclaimed","QLD",460
"1445",2005,"Cats","Reclaimed","SA",136
"1446",2005,"Cats","Reclaimed","TAS",51
"1447",2005,"Cats","Reclaimed","VIC",728
"1448",2005,"Cats","Reclaimed","WA",3
"1449",2005,"Cats","Rehomed","ACT",1223
"1450",2005,"Cats","Rehomed","NSW",4442
"1451",2005,"Cats","Rehomed","NT",384
"1452",2005,"Cats","Rehomed","QLD",4514
"1453",2005,"Cats","Rehomed","SA",1235
"1454",2005,"Cats","Rehomed","TAS",900
"1455",2005,"Cats","Rehomed","VIC",5702
"1456",2005,"Cats","Rehomed","WA",391
"1457",2005,"Cats","In Stock","ACT",45
"1458",2005,"Cats","In Stock","NSW",399
"1459",2005,"Cats","In Stock","NT",NA
"1460",2005,"Cats","In Stock","QLD",474
"1461",2005,"Cats","In Stock","SA",96
"1462",2005,"Cats","In Stock","TAS",52
"1463",2005,"Cats","In Stock","VIC",218
"1464",2005,"Cats","In Stock","WA",52
"1465",2005,"Cats","Transferred","ACT",0
"1466",2005,"Cats","Transferred","NSW",18
"1467",2005,"Cats","Transferred","NT",NA
"1468",2005,"Cats","Transferred","QLD",21
"1469",2005,"Cats","Transferred","SA",0
"1470",2005,"Cats","Transferred","TAS",300
"1471",2005,"Cats","Transferred","VIC",829
"1472",2005,"Cats","Transferred","WA",0
"1473",2005,"Cats","Euthanized","ACT",1040
"1474",2005,"Cats","Euthanized","NSW",9959
"1475",2005,"Cats","Euthanized","NT",801
"1476",2005,"Cats","Euthanized","QLD",12727
"1477",2005,"Cats","Euthanized","SA",3260
"1478",2005,"Cats","Euthanized","TAS",1121
"1479",2005,"Cats","Euthanized","VIC",8073
"1480",2005,"Cats","Euthanized","WA",29
"1481",2005,"Cats","Other","ACT",12
"1482",2005,"Cats","Other","NSW",151
"1483",2005,"Cats","Other","NT",17
"1484",2005,"Cats","Other","QLD",635
"1485",2005,"Cats","Other","SA",0
"1486",2005,"Cats","Other","TAS",15
"1487",2005,"Cats","Other","VIC",65
"1488",2005,"Cats","Other","WA",0
"1489",2005,"Horses","Reclaimed","ACT",0
"1490",2005,"Horses","Reclaimed","NSW",14
"1491",2005,"Horses","Reclaimed","NT",0
"1492",2005,"Horses","Reclaimed","QLD",6
"1493",2005,"Horses","Reclaimed","SA",0
"1494",2005,"Horses","Reclaimed","TAS",8
"1495",2005,"Horses","Reclaimed","VIC",2
"1496",2005,"Horses","Reclaimed","WA",0
"1497",2005,"Horses","Rehomed","ACT",1
"1498",2005,"Horses","Rehomed","NSW",15
"1499",2005,"Horses","Rehomed","NT",0
"1500",2005,"Horses","Rehomed","QLD",13
"1501",2005,"Horses","Rehomed","SA",0
"1502",2005,"Horses","Rehomed","TAS",0
"1503",2005,"Horses","Rehomed","VIC",2
"1504",2005,"Horses","Rehomed","WA",2
"1505",2005,"Horses","In Stock","ACT",2
"1506",2005,"Horses","In Stock","NSW",3
"1507",2005,"Horses","In Stock","NT",0
"1508",2005,"Horses","In Stock","QLD",7
"1509",2005,"Horses","In Stock","SA",2
"1510",2005,"Horses","In Stock","TAS",2
"1511",2005,"Horses","In Stock","VIC",0
"1512",2005,"Horses","In Stock","WA",0
"1513",2005,"Horses","Transferred","ACT",0
"1514",2005,"Horses","Transferred","NSW",10
"1515",2005,"Horses","Transferred","NT",0
"1516",2005,"Horses","Transferred","QLD",0
"1517",2005,"Horses","Transferred","SA",0
"1518",2005,"Horses","Transferred","TAS",0
"1519",2005,"Horses","Transferred","VIC",0
"1520",2005,"Horses","Transferred","WA",0
"1521",2005,"Horses","Euthanized","ACT",0
"1522",2005,"Horses","Euthanized","NSW",1
"1523",2005,"Horses","Euthanized","NT",0
"1524",2005,"Horses","Euthanized","QLD",1
"1525",2005,"Horses","Euthanized","SA",4
"1526",2005,"Horses","Euthanized","TAS",1
"1527",2005,"Horses","Euthanized","VIC",1
"1528",2005,"Horses","Euthanized","WA",0
"1529",2005,"Horses","Other","ACT",0
"1530",2005,"Horses","Other","NSW",0
"1531",2005,"Horses","Other","NT",0
"1532",2005,"Horses","Other","QLD",0
"1533",2005,"Horses","Other","SA",0
"1534",2005,"Horses","Other","TAS",0
"1535",2005,"Horses","Other","VIC",0
"1536",2005,"Horses","Other","WA",0
"1537",2005,"Livestock","Reclaimed","ACT",3
"1538",2005,"Livestock","Reclaimed","NSW",45
"1539",2005,"Livestock","Reclaimed","NT",0
"1540",2005,"Livestock","Reclaimed","QLD",15
"1541",2005,"Livestock","Reclaimed","SA",29
"1542",2005,"Livestock","Reclaimed","TAS",4
"1543",2005,"Livestock","Reclaimed","VIC",90
"1544",2005,"Livestock","Reclaimed","WA",0
"1545",2005,"Livestock","Rehomed","ACT",112
"1546",2005,"Livestock","Rehomed","NSW",396
"1547",2005,"Livestock","Rehomed","NT",0
"1548",2005,"Livestock","Rehomed","QLD",404
"1549",2005,"Livestock","Rehomed","SA",271
"1550",2005,"Livestock","Rehomed","TAS",102
"1551",2005,"Livestock","Rehomed","VIC",159
"1552",2005,"Livestock","Rehomed","WA",5
"1553",2005,"Livestock","In Stock","ACT",9
"1554",2005,"Livestock","In Stock","NSW",101
"1555",2005,"Livestock","In Stock","NT",0
"1556",2005,"Livestock","In Stock","QLD",26
"1557",2005,"Livestock","In Stock","SA",13
"1558",2005,"Livestock","In Stock","TAS",0
"1559",2005,"Livestock","In Stock","VIC",6
"1560",2005,"Livestock","In Stock","WA",0
"1561",2005,"Livestock","Transferred","ACT",0
"1562",2005,"Livestock","Transferred","NSW",70
"1563",2005,"Livestock","Transferred","NT",0
"1564",2005,"Livestock","Transferred","QLD",0
"1565",2005,"Livestock","Transferred","SA",0
"1566",2005,"Livestock","Transferred","TAS",9
"1567",2005,"Livestock","Transferred","VIC",0
"1568",2005,"Livestock","Transferred","WA",0
"1569",2005,"Livestock","Euthanized","ACT",54
"1570",2005,"Livestock","Euthanized","NSW",364
"1571",2005,"Livestock","Euthanized","NT",0
"1572",2005,"Livestock","Euthanized","QLD",377
"1573",2005,"Livestock","Euthanized","SA",70
"1574",2005,"Livestock","Euthanized","TAS",14
"1575",2005,"Livestock","Euthanized","VIC",144
"1576",2005,"Livestock","Euthanized","WA",1
"1577",2005,"Livestock","Other","ACT",0
"1578",2005,"Livestock","Other","NSW",49
"1579",2005,"Livestock","Other","NT",0
"1580",2005,"Livestock","Other","QLD",75
"1581",2005,"Livestock","Other","SA",0
"1582",2005,"Livestock","Other","TAS",0
"1583",2005,"Livestock","Other","VIC",1
"1584",2005,"Livestock","Other","WA",0
"1585",2005,"Wildlife","Released","ACT",791
"1586",2005,"Wildlife","Released","NSW",41
"1587",2005,"Wildlife","Released","NT",0
"1588",2005,"Wildlife","Released","QLD",882
"1589",2005,"Wildlife","Released","SA",89
"1590",2005,"Wildlife","Released","TAS",18
"1591",2005,"Wildlife","Released","VIC",0
"1592",2005,"Wildlife","Released","WA",0
"1593",2005,"Wildlife","In Stock","ACT",53
"1594",2005,"Wildlife","In Stock","NSW",3
"1595",2005,"Wildlife","In Stock","NT",0
"1596",2005,"Wildlife","In Stock","QLD",22
"1597",2005,"Wildlife","In Stock","SA",0
"1598",2005,"Wildlife","In Stock","TAS",0
"1599",2005,"Wildlife","In Stock","VIC",39
"1600",2005,"Wildlife","In Stock","WA",0
"1601",2005,"Wildlife","Transferred","ACT",0
"1602",2005,"Wildlife","Transferred","NSW",242
"1603",2005,"Wildlife","Transferred","NT",0
"1604",2005,"Wildlife","Transferred","QLD",1
"1605",2005,"Wildlife","Transferred","SA",118
"1606",2005,"Wildlife","Transferred","TAS",124
"1607",2005,"Wildlife","Transferred","VIC",1091
"1608",2005,"Wildlife","Transferred","WA",0
"1609",2005,"Wildlife","Euthanized","ACT",1028
"1610",2005,"Wildlife","Euthanized","NSW",257
"1611",2005,"Wildlife","Euthanized","NT",0
"1612",2005,"Wildlife","Euthanized","QLD",2626
"1613",2005,"Wildlife","Euthanized","SA",254
"1614",2005,"Wildlife","Euthanized","TAS",58
"1615",2005,"Wildlife","Euthanized","VIC",1864
"1616",2005,"Wildlife","Euthanized","WA",0
"1617",2005,"Wildlife","Other","ACT",664
"1618",2005,"Wildlife","Other","NSW",125
"1619",2005,"Wildlife","Other","NT",0
"1620",2005,"Wildlife","Other","QLD",478
"1621",2005,"Wildlife","Other","SA",0
"1622",2005,"Wildlife","Other","TAS",32
"1623",2005,"Wildlife","Other","VIC",151
"1624",2005,"Wildlife","Other","WA",0
"1625",2005,"Other Animals","Reclaimed","ACT",5
"1626",2005,"Other Animals","Reclaimed","NSW",41
"1627",2005,"Other Animals","Reclaimed","NT",NA
"1628",2005,"Other Animals","Reclaimed","QLD",54
"1629",2005,"Other Animals","Reclaimed","SA",10
"1630",2005,"Other Animals","Reclaimed","TAS",5
"1631",2005,"Other Animals","Reclaimed","VIC",47
"1632",2005,"Other Animals","Reclaimed","WA",0
"1633",2005,"Other Animals","Rehomed","ACT",113
"1634",2005,"Other Animals","Rehomed","NSW",249
"1635",2005,"Other Animals","Rehomed","NT",NA
"1636",2005,"Other Animals","Rehomed","QLD",694
"1637",2005,"Other Animals","Rehomed","SA",108
"1638",2005,"Other Animals","Rehomed","TAS",95
"1639",2005,"Other Animals","Rehomed","VIC",329
"1640",2005,"Other Animals","Rehomed","WA",6
"1641",2005,"Other Animals","In Stock","ACT",24
"1642",2005,"Other Animals","In Stock","NSW",41
"1643",2005,"Other Animals","In Stock","NT",NA
"1644",2005,"Other Animals","In Stock","QLD",80
"1645",2005,"Other Animals","In Stock","SA",2
"1646",2005,"Other Animals","In Stock","TAS",1
"1647",2005,"Other Animals","In Stock","VIC",76
"1648",2005,"Other Animals","In Stock","WA",0
"1649",2005,"Other Animals","Transferred","ACT",0
"1650",2005,"Other Animals","Transferred","NSW",260
"1651",2005,"Other Animals","Transferred","NT",NA
"1652",2005,"Other Animals","Transferred","QLD",0
"1653",2005,"Other Animals","Transferred","SA",0
"1654",2005,"Other Animals","Transferred","TAS",0
"1655",2005,"Other Animals","Transferred","VIC",0
"1656",2005,"Other Animals","Transferred","WA",0
"1657",2005,"Other Animals","Euthanized","ACT",181
"1658",2005,"Other Animals","Euthanized","NSW",1074
"1659",2005,"Other Animals","Euthanized","NT",NA
"1660",2005,"Other Animals","Euthanized","QLD",645
"1661",2005,"Other Animals","Euthanized","SA",222
"1662",2005,"Other Animals","Euthanized","TAS",11
"1663",2005,"Other Animals","Euthanized","VIC",373
"1664",2005,"Other Animals","Euthanized","WA",1
"1665",2005,"Other Animals","Other","ACT",0
"1666",2005,"Other Animals","Other","NSW",362
"1667",2005,"Other Animals","Other","NT",NA
"1668",2005,"Other Animals","Other","QLD",97
"1669",2005,"Other Animals","Other","SA",NA
"1670",2005,"Other Animals","Other","TAS",2
"1671",2005,"Other Animals","Other","VIC",20
"1672",2005,"Other Animals","Other","WA",0
"1673",2006,"Dogs","Reclaimed","ACT",564
"1674",2006,"Dogs","Reclaimed","NSW",5062
"1675",2006,"Dogs","Reclaimed","NT",147
"1676",2006,"Dogs","Reclaimed","QLD",3216
"1677",2006,"Dogs","Reclaimed","SA",1957
"1678",2006,"Dogs","Reclaimed","TAS",714
"1679",2006,"Dogs","Reclaimed","VIC",8159
"1680",2006,"Dogs","Reclaimed","WA",499
"1681",2006,"Dogs","Rehomed","ACT",558
"1682",2006,"Dogs","Rehomed","NSW",5746
"1683",2006,"Dogs","Rehomed","NT",593
"1684",2006,"Dogs","Rehomed","QLD",5349
"1685",2006,"Dogs","Rehomed","SA",743
"1686",2006,"Dogs","Rehomed","TAS",812
"1687",2006,"Dogs","Rehomed","VIC",4769
"1688",2006,"Dogs","Rehomed","WA",956
"1689",2006,"Dogs","In Stock","ACT",58
"1690",2006,"Dogs","In Stock","NSW",913
"1691",2006,"Dogs","In Stock","NT",39
"1692",2006,"Dogs","In Stock","QLD",429
"1693",2006,"Dogs","In Stock","SA",69
"1694",2006,"Dogs","In Stock","TAS",96
"1695",2006,"Dogs","In Stock","VIC",326
"1696",2006,"Dogs","In Stock","WA",104
"1697",2006,"Dogs","Transferred","ACT",42
"1698",2006,"Dogs","Transferred","NSW",1300
"1699",2006,"Dogs","Transferred","NT",0
"1700",2006,"Dogs","Transferred","QLD",4
"1701",2006,"Dogs","Transferred","SA",279
"1702",2006,"Dogs","Transferred","TAS",140
"1703",2006,"Dogs","Transferred","VIC",0
"1704",2006,"Dogs","Transferred","WA",0
"1705",2006,"Dogs","Euthanized","ACT",179
"1706",2006,"Dogs","Euthanized","NSW",8597
"1707",2006,"Dogs","Euthanized","NT",506
"1708",2006,"Dogs","Euthanized","QLD",6946
"1709",2006,"Dogs","Euthanized","SA",1285
"1710",2006,"Dogs","Euthanized","TAS",314
"1711",2006,"Dogs","Euthanized","VIC",3926
"1712",2006,"Dogs","Euthanized","WA",220
"1713",2006,"Dogs","Other","ACT",5
"1714",2006,"Dogs","Other","NSW",189
"1715",2006,"Dogs","Other","NT",2
"1716",2006,"Dogs","Other","QLD",1512
"1717",2006,"Dogs","Other","SA",226
"1718",2006,"Dogs","Other","TAS",NA
"1719",2006,"Dogs","Other","VIC",153
"1720",2006,"Dogs","Other","WA",5
"1721",2006,"Cats","Reclaimed","ACT",111
"1722",2006,"Cats","Reclaimed","NSW",298
"1723",2006,"Cats","Reclaimed","NT",11
"1724",2006,"Cats","Reclaimed","QLD",456
"1725",2006,"Cats","Reclaimed","SA",138
"1726",2006,"Cats","Reclaimed","TAS",8
"1727",2006,"Cats","Reclaimed","VIC",750
"1728",2006,"Cats","Reclaimed","WA",1
"1729",2006,"Cats","Rehomed","ACT",1218
"1730",2006,"Cats","Rehomed","NSW",4542
"1731",2006,"Cats","Rehomed","NT",344
"1732",2006,"Cats","Rehomed","QLD",5206
"1733",2006,"Cats","Rehomed","SA",1340
"1734",2006,"Cats","Rehomed","TAS",994
"1735",2006,"Cats","Rehomed","VIC",4926
"1736",2006,"Cats","Rehomed","WA",635
"1737",2006,"Cats","In Stock","ACT",47
"1738",2006,"Cats","In Stock","NSW",756
"1739",2006,"Cats","In Stock","NT",49
"1740",2006,"Cats","In Stock","QLD",478
"1741",2006,"Cats","In Stock","SA",73
"1742",2006,"Cats","In Stock","TAS",76
"1743",2006,"Cats","In Stock","VIC",202
"1744",2006,"Cats","In Stock","WA",52
"1745",2006,"Cats","Transferred","ACT",5
"1746",2006,"Cats","Transferred","NSW",353
"1747",2006,"Cats","Transferred","NT",0
"1748",2006,"Cats","Transferred","QLD",13
"1749",2006,"Cats","Transferred","SA",0
"1750",2006,"Cats","Transferred","TAS",412
"1751",2006,"Cats","Transferred","VIC",609
"1752",2006,"Cats","Transferred","WA",0
"1753",2006,"Cats","Euthanized","ACT",1130
"1754",2006,"Cats","Euthanized","NSW",9773
"1755",2006,"Cats","Euthanized","NT",795
"1756",2006,"Cats","Euthanized","QLD",10257
"1757",2006,"Cats","Euthanized","SA",2877
"1758",2006,"Cats","Euthanized","TAS",1340
"1759",2006,"Cats","Euthanized","VIC",7061
"1760",2006,"Cats","Euthanized","WA",110
"1761",2006,"Cats","Other","ACT",27
"1762",2006,"Cats","Other","NSW",145
"1763",2006,"Cats","Other","NT",18
"1764",2006,"Cats","Other","QLD",683
"1765",2006,"Cats","Other","SA",136
"1766",2006,"Cats","Other","TAS",0
"1767",2006,"Cats","Other","VIC",25
"1768",2006,"Cats","Other","WA",0
"1769",2006,"Horses","Reclaimed","ACT",1
"1770",2006,"Horses","Reclaimed","NSW",6
"1771",2006,"Horses","Reclaimed","NT",0
"1772",2006,"Horses","Reclaimed","QLD",6
"1773",2006,"Horses","Reclaimed","SA",1
"1774",2006,"Horses","Reclaimed","TAS",4
"1775",2006,"Horses","Reclaimed","VIC",2
"1776",2006,"Horses","Reclaimed","WA",0
"1777",2006,"Horses","Rehomed","ACT",5
"1778",2006,"Horses","Rehomed","NSW",35
"1779",2006,"Horses","Rehomed","NT",0
"1780",2006,"Horses","Rehomed","QLD",13
"1781",2006,"Horses","Rehomed","SA",1
"1782",2006,"Horses","Rehomed","TAS",2
"1783",2006,"Horses","Rehomed","VIC",0
"1784",2006,"Horses","Rehomed","WA",0
"1785",2006,"Horses","In Stock","ACT",0
"1786",2006,"Horses","In Stock","NSW",21
"1787",2006,"Horses","In Stock","NT",0
"1788",2006,"Horses","In Stock","QLD",11
"1789",2006,"Horses","In Stock","SA",1
"1790",2006,"Horses","In Stock","TAS",9
